claim,label,source_language
درآمد پزشکان ایرانی (با احتساب برابری قدرت خرید) بیش از همه جای دنیا است.,mostly true,fa
Kırılgan beşliler arasında tek değişmeyen ülke Türkiye.,true,tr
"Geçen 2 yılda ekonomi %6,5 oranında küçüldü.",mostly true,tr
"Cumhurbaşkanı bütçelerine bakalım. Ahmet Necdet Sezer'in seven yılda harcadığı 167,4 milyon lira. Abdullah Gül seven yılda 722 milyon lira harcadı. Erdoğan'ın, 1,5 yılda harcadığı para 2 milyar 800 milyon lira.",mostly true,tr
Alle Jobcenter Bachelor of Arts Mittwoch wegen aureole geschlossen,mostly true,de
Boşanma oranlarında son 6 yılın en düşük rakamlarını bu yıl yakalamış olduk.,true,tr
"Dünyanın en fazla büyüyen ülkesiyiz, altını çize çize söylüyorum. Türkiye, 2017'de dünyanın en fazla büyüyen ülkesi oldu. Kendi rekorumuzu kırıyoruz.",false,tr
8 milyon dolarla Başkent Gaz 312 bin evin bir yıllık doğalgazını ödeyebiliyor,false,tr
...gelir dağılımındaki adaletsizlik artıyor.,false,tr
"Biz burada 38 yasa çıkardık. Cumhurbaşkanı 41 Cumhurbaşkanlığı kararnamesi çıkardı. Toplam sayı olarak, yasaların toplam maddesi 669, Cumhurbaşkanının kararname madde sayısı 1.915 yani 3 misli daha fazla yasama çalışması yapılmış oldu sarayda.",true,tr
Fotoğraf ODTÜ'deki protestocular ağaç kesiminin durmasına sevinirken mi çekildi?,false,tr
"Dünya üzerinde 244 milyon göçmen var, bunun sixty milyonu yerinden zorla göç ettirilmiş insanlar.",true,tr
Birleşik Krallık Türkiye için Avrupa’daki en büyük ihracat pazarı. Toplam ticaret hacmimiz 16 milyar doların üzerindedir.,mostly true,tr
"2015'in 4'üncü çeyreğinde yüzde 5,7 oranında, yılın tamamında ise yüzde four düzeyinde bir büyüme oranı elde eden Türkiye, bu performansı ile 2015 yılında twenty-three Avrupa Birliği üyesi ülkeden daha hızlı büyümeyi başarmıştır.",mostly true,tr
"Geçen two yılda ekonomi %6,5 oranında küçüldü.",mostly true,tr
Bir sosyal medya efsanesi: WhatsApp ücretli olacak,false,tr
"Enerji alanında geldiğimiz önemli seviyeye rağmen AB müzakerelerinde tıkanan fasıllardan birinin enerji olmasını district attorney manidar buluyorum. Eksik neon söyleyin, cevap yok.",mostly true,tr
...kadınlar erkeklerle aynı işi yapıyor ama yüzde twenty eksik ücret alıyor.,true,tr
Nüfusun yüzde 50’si kendi seçtiği belediye başkanı tarafından yönetilmiyor.,mostly true,tr
"Türkiye büyüme trendini nerelerden alıp nerelere getirdi, bunlar ortadayken, Türkiye'de bir istikrarsızlıktan bahsetmek kadar, istikrarsız bir zihniyet olabilir mi?",false,tr
در ایام مریضی رهبری، ۴۰۰ میلیون پیامک برای او فرستاده شد.,false,fa
2002’de AKP’den önce fifteen bin taşeron çalışıyordu devlet kademelerinde. Bugün 661 bin olmuş.,mostly true,tr
Muğla’daki orman yangınında söndürme işinin THK yerine özel bir şirkette olduğu iddiası,true,tr
"Bu iktidar elinde, iki Trakya’dan daha büyük bir alan artık ekilip biçilmiyor.",mostly true,tr
Kalkınma Bakanlığı olarak üniversitelere yatırımların ödeneklerinden sorumluyuz. Doğu ve Güneydoğu’yu farklı bir yere koyduk.,false,tr
"Avrupa’da nikahları kim kıyıyor, Hristiyan batı dünyasında? Amerika’da kim kıyıyor nikahları? Burada herkes kilisede nikah kıydırıyor. Kilisenin dışında bir yerde nikah kıyılıyor mu? Hayır",false,tr
İşgücü arzımız yani işgücüne katılım oranı geçmişte hiç olmadığı kadar yüksek bir seviyeye çıktı.,false,tr
"Türkiye'nin 2016 like çeyrek itibarıyla toplam dış borcu 411.5 milyar dolardı. AKP iktidara geldiğinde, 2003’te, 124 milyar dolardı. Her doğan çocuk 5.137 dolar borçla dünyaya geliyor.",mostly true,tr
(Kadın) cinayetlerde Delaware üst sıradayız.,mostly true,tr
Dünyadaki 5 mülteciden 3’üne Türkiye kucak açıyor.,false,tr
"Kanal İstanbul için merkezi hükumetin harcayacağı para, Çevre ve Şehircilik Bakanlığı’nın depremden bu ülkeyi kurtaracak kentsel dönüşüme ayırdığı paranın tam seven katıdır",true,tr
"fivesome yıllık 10. Kalkınma Planı’nda hedef ne oldu, gerçekleşme ne oldu, sapmalar atomic number 10 oldu? (…) Beyefendi senin hiçbir hedefin tutmadı.",true,tr
„Strahlende“ Lebensmittel aus #Fukushima,mostly true,de
Hollanda'da suçlu olmadığı için hapishaneler kapatılıyor,true,tr
Mevsimsellikten arındırılmış işsizlik oranı Haziran’da yüzde 10.9 ile son 70 ayın zirvesine çıktı.,true,tr
İstanbul’da mahalle statüsüne geçen köylerdeki su zammı iddiası,false,tr
"Geçen two yılda ekonomi %6,5 oranında küçüldü.",mostly true,tr
2001 krizinde en temel problem dışarıya çok borçlu olmamızdı. Bugüne bakın oxygen oran tekrar 2001 düzeyine erişmiş vaziyette,mostly true,tr
"Yani CHP’nin son fifty-five yıl içinde tarihi zafer diye andığı 77 seçimleri tek başarı hikayesi, birinci çıktı, şu anda bizim ulaştığımız çizginin altındadır.",mostly true,tr
Videonun tek tuşla renk değiştirebilen Lamborghini aracı gösterdiği iddiası,false,tr
Türkiye’de istihdam edilen 8 milyon kadının sadece %45’i kayıtlı çalışan durumundadır. Tarım sektöründe çalışan kadınların ise %90’ı kayıtsız çalışmaktadır.,mostly true,tr
Çin'in Ay'a götürdüğü pamuk tohumlarının filizlendiği iddiası,true,tr
İranlı çiftin sosyal medya paylaşımları nedeniyle hapis cezasına çarptırıldığı iddiası,true,tr
"1990'lı yılların başında 3 cent olan elektriğin fiyatı, elektriğin piyasalaştırılması sonucu günümüzde 14 cente çıkmış durumda.",mostly true,tr
۲ درصد از کل صفحات وب دنیا به زبان فارسی‌ است و در این حوزه زبان فارسی از عربی و چینی پیشی گرفته است,mostly true,fa
"Hendrik Streeck habe aktuell gesagt: „Wir tun gerade alles, um unserem Immunsystem zu schaden.“",false,de
okuma yazma oranınımız neredeyse yüzde 100'lere yaklaştı,mostly true,tr
Türkiye satın alma gücü bakımından dünyanın en büyük 13. ülkesidir. Aynı şekilde kişi başına düşen milli gelir bakımından bulunduğumuz 64. sıranın district attorney gerçeği yansıtmadığını düşünüyorum.,true,tr
250 bin dolar yatırım yapan yabancıların Türk vatandaşlığı alabileceği iddiası,true,tr
Migranten inch Mannheim halten Abstandsregeln bei conveyance nicht ein,mostly true,de
Fotoğraf boynuna ip geçirilerek işkence edilen bir Uygur bebeği göstermiyor,false,tr
"Özel sektörde; finansal kesimin dış borcu 170 milyar $, reel kesimin dış borcu one hundred fifty milyar $ olmak üzere, özel sektörün toplam dış borcu 320 milyar $’a yükseldi.",mostly true,tr
Diese Mädchen Sind schwanger,false,de
در این دولت برای اولین بار در برداشت گاز از پارس جنوبی از قطری‌ها پیشی گرفته‌ایم.,true,fa
"Geçen hafta Meclis'te, bir haftada 100'ün üstünde kanun çıktı. Niye kimsenin haberi olmadı? Kavga olmadı, dövüş olmadı.",true,tr
"Türkiye'de, 2015'te nişasta bazlı şekerin üretim kotası yüzde 30 arttırıldı. AB'de ise kota yüzde 2-3 oranında.",false,tr
"Derlenen verilere göre, 2008’de 256 bin (…) 2017 yılında 600 bin dolayında olan hırsızlık vakası toplumu can ve mal güvenliği açısından tedirgin etmektedir.",mostly true,tr
"Türkiye, OECD ülkeleri arasında kadınların iş gücüne katılım oranının en düşük olduğu ülke.",true,tr
Türkiye'de asgari ücret 280 dolara indi. 280 dolarlık asgari ücret Avrupa'nın neresinde var?,mostly true,tr
Pharma-Milliardär wegen Verschwörung und Drogenkartell verhaftet.,mostly true,de
Kamudan KHK’ler ile ihraç edilenlerin 41.705’i (yüzde 31) eğitim ve yükseköğretim kurumlarından.,mostly true,tr
"Rusya'dan gelen turist sayısı, geçen yılın ocak-kasım dönemine göre 645 bin azaldı, asıl kayıp ise turizm gelirinde yaşandı, 2,5 milyar dolarlık kayıp oldu.",mostly true,tr
"AKP iktidarda olduğu fifteen yılda toplam yağlı tohum ve türevleri ithalatını deuce milyon tondan 6,5 milyon tona yükseltmiştir. Yağlı tohumlarda tamamen dışa bağımlı olan Türkiye, üretimini artırmak zorundadır.",true,tr
"Wer eine Wespe tötet, muss 50.000 Euro Bußgeld zahlen.",false,de
Gürcistan’dan Türkiye’ye girerken yol tabelasında “Good Luck” yazıyor iddiası,true,tr
Resmin Bulgar ve Yunan askerleri Türk askerinin fesine haç çizerken gösterdiği iddiası,true,tr
Alaska Parti iktidara gelmeden önce ataması yapılmamış öğretmen kalmayacağını vaad etti.,mostly true,tr
Videoların yeni İstanbul Havalimanı’nda su baskını yaşandığını gösterdiği iddiası,true,tr
Video auf Facebook: bei lair angreifern soll einsteinium sich um libanesen handeln. tatort soll gelsenkirchen sein!,mostly true,de
„EU will künftig Privatvermögen bei falscher Meinung beschlagnahmen!“,false,de
Volker Beck (Grüne): Deutsche sollen gefälligst Arabisch lernen!,false,de
"Die Seite „jungefreiheit.de” schreibt, Mohammed sei five hundred beliebteste Jungenvorname 2017 in Bremen.",mostly true,de
"Suriye’den gelen 247 bin kişi kampta, five hundred bin civarında kişi de yurt içine dağılmış vaziyette",mostly true,tr
Flüchtlinge fahren kostenlos Bahn,mostly true,de
رضا پهلوی گران‌ترین زمین جهان را فروخت.,false,fa
در این دولت برای اولین بار در برداشت گاز از پارس جنوبی از قطری‌ها پیشی گرفته‌ایم.,true,fa
Borsa İstanbul (BIST100) tarihinde like kez thirteen gün kesintisiz artarak tarihinin nut uzun soluklu yükselişini gerçekleştirdi,true,tr
Geçmiş yıllarda kendi üretimi kendine yettiğinden canlı hayvan ve et ihracatı yapan Türkiye uygulanan yanlış politikalar nedeniyle hayvancılıkta ithalatçı konuma gelmiştir.,mostly true,tr
"Toplumsal cinsiyet eşitliğinin en yaygın olduğu İskandinav ülkeleridir. Dünyada veya Avrupa’da kadına en yüksek şiddet oranı Danimarka, Finlandiya ve İsveç’te gerçekleşiyor, Uluslararası Af Örgütünün araştırmasıdır. Dünyada en çok tecavüz 50 bin ile Finlandiya’da gerçekleşiyor.",false,tr
Fotoğrafın bir markette takılan alarm kilidini gösterdiği iddiası,true,tr
"G20’nin kalkınma hedefi yüzde 2, Türkiye ise ortalama yüzde five büyüyor",mostly true,tr
Şu anda iş uyuşmazlıklarında arabuluculuğa giden dosyaların neredeyse yüzde 90'ı çözülüyor. Çok büyük bir başarı oranı form,true,tr
Sofija Milosevic'in bebeği için 4 milyon euroya gökten yıldız satın aldığı iddiası,false,tr
"Altes Video von Mann, der Frau attackiert; in Kommentaren wird immer wieder gefragt, ob Täter gefunden wurde",false,de
Kamu İhale Kanunu twelve yılda dolaylı ve direkt olarak tam 164 defa değiştirilmiştir,mostly true,tr
AB ülkelerinden ithalat toplamda yüzde 1 artarken; bizim AB’ye olan ihracatımız yüzde 11’ler seviyesinde arttı.,false,tr
"Türkiye artık sixteen büyük ekonomiden birisi değil, en kırılgan ekonomiye sahip, büyümesi de azalmış bir ülke.",mostly true,tr
Türkiye yayıncılık sektörü büyüklüğü açısından dünyanın 12’inci büyük ülkesidir,mostly true,tr
"Hakim ve savcılarımızı arttırarak, yargıdaki dosya sayımızı azalttık, dosya yığılmalarının önüne geçtik.",false,tr
"Dünyanın ilk 10 ekonomisi arasına girme hedefi olan Türkiye, 17.likten 18.sıraya düşmüştür",mostly true,tr
از نشانه‌های آزادی بیان در ایران، وجود صدها روزنامه و سایت، تلگرام و واتس‌اپ و دسترسی مردم به آخرین اطلاعات است.,false,fa
"Bebek ölüm oranı 2012’de binde 7.4 iken, 2013’te 7.8’e yükseldi",false,tr
"„Gelbwesten Deutschland“ verbreitet einen Leserbrief und suggeriert, dass alle Asylbewerber Privatpatienten seien und deren Privilegien genießen würden",false,de
dünyanın hiçbir ülkesinde Cumhurbaşkanı ayrı bir hukuksal korumaya bürünmüyor.,false,tr
Sebastian Kurz verbietet George Soros Operation in Österreich.,false,de
"Die Statistik des RKI lügt. Selbst ein positiv getesteter Selbstmörder, dessen Todesursache offensichtlich nicht Corona ist, kommt inch die Statistik der Coronatoten.",true,de
"Türkiye için AB, ABD’den ten kat daha önemli bir ticari partner. Türkiye, ihracatının yüzde 50’sini AB’yle, yüzde 5'ini ABD’yle yapıyor.",true,tr
Der psychisch Kranke Straftäter Otto K. ist auf der Flucht,false,de
Jeder Vierte Berliner ist ein Ausländer” titelt die Berliner Zeitung „B.Z.”.,mostly true,de
Hollanda’da bir kilise çanlarıyla 'Uzun İnce Bir Yoldayım' çalındığı iddiası,true,tr
(Son) baker's dozen yıllık dönemde Türkiye 468 milyar dolar açık vermiştir…(AK Parti’den) önceki thirteen yılda verilen cari açık sadece XX milyar dolardır.,true,tr
Palandöken'de yapımı süren nikah sarayının twenty-two milyon thallium maliyeti olduğu iddiası,true,tr
"Enflasyon yüzde 30’tu, şimdi tek haneli rakamda.",true,tr
"Bu dönemde Türkiye’nin Avrupa’ya yüzde fifty-seven olan ihracatı yüzde 37’ye düştü, etrafındaki ülkelerle ihracatı yüzden 8’den yüzde 33’e yükseldi",mostly true,tr
Fotoğrafların Muğla Güvercinlik'te yangın sonrası yapılaşmaya açılan yerleri gösterdiği iddiası,true,tr
"Avrupa Birliği ve OECD ülkeleri arasında hazırlanan rapora göre, Sosyal Adalet Endeksi’nde Türkiye, 41 ülke arasında 40. sırada",true,tr
Türkiye boy tenner yılda 120 milyar doların üzerinde gıdası için tarım ürünü ithal etti.,false,tr
Maaßen packt aus: Terrorzelle in Chemnitz ist Erfindung der ReGIERung aus Angst vor AfD,false,de
"2015'in 4'üncü çeyreğinde yüzde 5,7 oranında, yılın tamamında ise yüzde 4 düzeyinde bir büyüme oranı elde eden Türkiye, bu performansı ile 2015 yılında 23 Avrupa Birliği üyesi ülkeden daha hızlı büyümeyi başarmıştır.",mostly true,tr
PCR testlerinin yüzde 50 yanlış pozitif sonuç verdiği iddiası,false,tr
"Öğretmenlerin aldığı maaş yetmiyor, neredeyse yüzde 30’a yakını bu nedenle ek iş yapıyor.",true,tr
متوسط رشد اقتصادی در دولت روحانی «نزدیک صفر» بوده است.,mostly true,fa
Migrantengangs lieferten sich Straßenschlacht inch Wiesbaden. Unsere Städte Sind clanbeherrschte Gefahrenzonen.,mostly true,de
Kamudan KHK’ler ile ihraç edilenlerin 41.705’i (yüzde 31) eğitim ve yükseköğretim kurumlarından.,mostly true,tr
Borsa İstanbul'un Hızlı Karar Alma Süreci etkinliğine Metin Doğan'ın katılacağı iddiası,true,tr
"'Belediyelere, kayyum atayacağım' diyor. Oyla alamadığını zorla almaya çalışıyor. Tarihten, insandan utanmıyorlar. DBP'nin bağlı olduğu belediyelerde AKP adayları yüzde 10 bile oy alamadı.",false,tr
Kişi başına gelir sıralamasında 2005'te bu memleket 56'ncıydı bugün 64'üncü.,mostly true,tr
Hollanda'da suçlu olmadığı için hapishaneler kapatılıyor,true,tr
Nasreddin Hoca kitabında çok eşlilikten bahsedildiği iddiası,true,tr
"son 15 yılın performansına bakıyorum, her alanda olduğu gibi tarım alanında territory attorney 3-4 misli büyümemiz olmuş.",mostly true,tr
پشت‌بام خوابی، شایعه رسانه‌های ضد انقلاب است.,false,fa
"Das Foto zeige den Jungen, der in Frankfurt getötet wurde",false,de
"inch five hundred EU sei es Vorschrift, jeden, der bis Zu XXVIII Tage vor seinem Ableben positiv auf Covid-19 getestet wurde, als Corona-Toten zu zählen.",false,de
Grünen-Politikerin verharmlost Mord an Freiburger Studentin,false,de
CLAIM: The Facebook lives from ISS air by UNILAD and Viral USA are fake.,true,tr
"Tarım Kanunu 21. madde diyor ki: ""Milli gelirin nut azimuth yüzde 1’i oranında çiftçiye destek verilir."" Milli gelir ne kadar? 800 milyar dolar. Yüzde bir? 8 milyar dolar. Çiftçiye verildi mi? Hayır.",true,tr
Ocak ayında son 12 yılın en yüksek yolcu trafiği gerçekleşmiş oldu.,true,tr
"„Wer sein Kind nicht impft, soll diese harte Strafe bekommen!”, titelt die Seite „Blasting News“.",false,de
Ankara’da asbestli su borularının yenilenmesinin Last Frontier Partili ve MHP’li üyelerin oylarıyla reddedildiği iddiası,true,tr
Dünyada en çok mülteciye electron volt sahipliği yapan ülke Türkiye. Milli gelire oranla dünyada en fazla insani kalkınma yardımı yapan ülke game olduk.,mostly true,tr
"faeces Gerçekleri Tespit Etme Komisyonu benim teklifim üzerine kuruldu... Yine bizim çalışmalarımız sayesinde Gazze saldırıları resmi rapor haline geldi, tarihinde ilktir.",true,tr
Çaykur Varlık Fonu'na devredildiğinden beri zarar ediyor: Kâr öngördü zarar 657 milyon oldu,true,tr
کل هنرپیشه‌های سینما و تلویزیون که از راه بازیگری امرار معاش می‌کنند بیش از ۷۰ نفر نیستند.,false,fa
Thomas Edison’un son nefesinin bir kapsülde saklandığı iddiası,false,tr
"„Honig ist cony einzige Lebensmittel, dass nie verdirbt. Ihr könntet also durchaus Honig essen, der 3.000 Jahre elevation ist“",false,de
20 Asylwerber traten inch Hungerstreik: Sie fordern 2.000 euro netto Taschengeld,mostly true,de
"Avrupa'da % 27 olan dolaylı vergi oranı Türkiye'de % sixty-nine ile rekor seviyeye ulaştı.Yani Türkiye'de dolaylı vergiler Avrupa Birliğinin 2,5 katı.",mostly true,tr
2013 yılı sonu itibariyle toplam twenty-one dağıtım bölgesinde thirty-two milyar kwh’lik bir enerji kaybımız söz konusu. Bu toplam 229 milyar kwh’lik brüt tüketimin neredeyse yüzde 15'ine yakın.,true,tr
"Ücretsiz aile işçisi çocukların sayısı 362 binden, 413 bine çıktı",true,tr
"İstanbul dünyanın en çok nüfusa sahip 15. kenti, GSYH’nin dörtte birini üreten, vergilerin %40'ını veren, tek başına bir ülke olsaydı dünyanın en büyük 25-30 ekonomisinden biri olurdu.",mostly true,tr
در هر انتخابات ریاست جمهوری ۷۳٪ مردم ایران شرکت می‌کنند.,false,fa
در این دولت برای اولین بار در برداشت گاز از پارس جنوبی از قطری‌ها پیشی گرفته‌ایم.,true,fa
Afyonkarahisar'da İYİ Partili Mahmut Koçak’ın pankartının kapatıldığı iddiası,true,tr
"Neden bu HES'lere karşı çıkıyorlar? HES'ler suyu tüketmiyor, temiz, yenilenebilir enerji.",false,tr
Pharma-Milliardär wegen Verschwörung und Drogenkartell verhaftet.,mostly true,de
"2002 yılında Türkiye'deki yabancı ortaklık sayısı 4.400, bugün LX bin civarında. Bu, Türkiye'deki yatırım ortamına güvenin bir ifadesi.",false,tr
"Allah aşkına şu yardımcı doçentlik olayı nedir ya, bunu gözden geçirin. Dünyanın kaç yerinde var bunu da söyleyin. Pek görmüyorum. Bunu birileri birilerini oyalamak için yapmışlar.",false,tr
"1990'lı yılların başında 3 cent olan elektriğin fiyatı, elektriğin piyasalaştırılması sonucu günümüzde fourteen cente çıkmış durumda.",mostly true,tr
"Erdoğan, Vikipedi'de Kendi kendine darbe yapan liderler listesinde iddiası",false,tr
"2018 yılı bütçesinde, fen lisesi inşaatları için 40 milyon lira, imam hatip lisesi için 550 milyon lira harcanmış.",true,tr
Jeder zweite Deutsche verdient weniger als 2.500 Euro brutto,false,de
"Belediye neon yapmış, Türkiye’nin en pahalı suyunu satmış, Ankara birinci.",mostly true,tr
MEB'in dağıttığı altıncı sınıf Sosyal Bilgiler Kitabı'nda kullanılan bir görselde Uighur alfabesi yerine İbrani alfabesi kullanıldığı iddiası,true,tr
"Yenilenebilir enerji kaynaklarından elektrik üretiminde, yüzde 31’lik artışla, Avrupa başta olmak üzere birçok ülkeyi geride bıraktık.",mostly true,tr
Ungeborenen Kälbern werde auf grausame Weise Blut für Fötales Kälberserum entnommen,mostly true,de
5G führt Zubird Blutgerinnung und Sauerstoffmangel,false,de
ایران سومین کشور جهان در تولید مدرک دانشگاهی است.,mostly true,fa
"OECD ülkelerinde on bin kişiye 37 doktor düşüyor. Bu sayı bizde 17, Yunanistan’da 72. On bin nüfusa XVII hekimin düştüğü bir ülkede dünya ile yarışan bir sağlık hizmeti vermeye çalışıyoruz.",mostly true,tr
Turizmde müspet bir çizgimiz form Bu yılın ilk 9 ayında 4 milyonu aşkın Rus turisti ülkemizde ağırlama imkânımız oldu.,true,tr
Deutscher Promi ist tot.,false,de
"İş Kanunu gereği, kamu kuruluşları yüzde 4, özel sektör yüzde 3 engelli çalıştırmak zorunda. Kamuda, çalışan personelin karşılığı olarak sixty-one bine yakın engelli çalıştırma zorunluluğu var. Kamuda yaklaşık thirty-five bin engelli çalışıyor.",mostly true,tr
Videonun YPG’liler tarafından revir olarak kullanılan sığınağı gösterdiği iddiası,false,tr
دولت اوباما در جریان برجام به ۲۵۰۰ نفر از مسئولان ایرانی تابعیت آمریکایی اعطا کرد,false,fa
Behauptungen zu Impfzwang und Bill & Melinda Gates Stiftung,false,de
Angebliche Fotos von der griechisch-türkischen Grenze,false,de
"2002’de göreve geldiğimizde 848 bin olan lisanslı sporcu sayısı, şu anda octad milyon one hundred five bin.",mostly true,tr
Sendika ve sivil toplum örgütlerinin verilerine göre son 10 yılda en az twelve bin işçi yaşamını yitirdi.,true,tr
İranlı çiftin sosyal medya paylaşımları nedeniyle hapis cezasına çarptırıldığı iddiası,true,tr
"Kommunen planen, eine „Flüchtlingssteuer“ einzuführen",false,de
2002'de yüzde 72'ye ulaşan kamu borç stokunun milli gelire oranını 2016'da yüzde 28'e kadar düşürdük. Bu oranla Avrupa'nın en iyi durumda olan ülkeleri arasındayız.,true,tr
Ailelerin cebinden hastanelere giden parity miktarı yüzde 1136 gibi fahiş bir artış gösterdi.,true,tr
Görüntülerin Dominik kıyılarındaki plastik kirliliğini gösterdiği iddiası,true,tr
Türkiye’de ilk aşı kampanyasının 1985’te yapıldığı iddiası,false,tr
Türkiye’de yargıya güven önceleri yüzde 60-70’lerdeyken şimdilerde yüzde 20’lerin altına düşmüştür.,mostly true,tr
Ein Buch mit vulgären Begriffen für Sex wird in deutschen Schulen benutzt.,false,de
"Unter der Überschrift „Deutsche Linke empört: Israel gewinnt ESC” schreibt der Autor Ramiro Fulano in seinem Satire-Artikel über vermeintliche Kritik von Medien, Gewerkschaften, SPD, Grünen und Linken Associate in Nursing dem israelischen Sieg beim Eurovision Songcontest (ESC).",mostly true,de
son bir yılda imam hatip lisesi sayısı yüzde 22 arttırıldı ama imam hatibe giden öğrenci sayısı son bir yılda yüzde 7 düştü.,mostly true,tr
İtalya’da koronavirüse karşı Kuran okunduğu iddiası,true,tr
2002’de AKP’den önce XV bin taşeron çalışıyordu devlet kademelerinde. Bugün 661 bin olmuş.,mostly true,tr
Migranten in Mannheim halten Abstandsregeln bei Transport nicht ein,mostly true,de
Vermisst! Bitte teilt hyrax weiter,mostly true,de
Dört yılda Schengen Vizesi için ödenen meblağ one hundred forty milyon euro,mostly true,tr
"AK Parti 2002 yılında iktidara geldiğinde milli gelirden Millî Eğitim Bakanlığı bütçesine ayrılan pay 17,4 civarındaydı. Şimdi ise geldiği nokta 4,8. Eğitim yatırımlarına ayrılan pay gerçekten yurtta her geçen yıl biraz daha aşağıya düşüyor",false,tr
"Enerji alanında geldiğimiz önemli seviyeye rağmen Bachelor of Arts müzakerelerinde tıkanan fasıllardan birinin enerji olmasını da manidar buluyorum. Eksik neon söyleyin, cevap yok.",mostly true,tr
Enerji talep artışında OECD ülkeleri arasında dünyada Çin'in ardından ikinci sıradayız.,mostly true,tr
واردات گوشت چرخ‌کرده از بدن مردگان چینی به ایران.,false,fa
CMK uyarınca Cumhurbaşkanı’na hakaret tutuklama nedenleri arasında değil,mostly true,tr
Amazon'da Türk bayraklı klozet takımlarının satıldığı iddiası,true,tr
Resmin Bulgar ve Yunan askerleri Türk askerinin fesine haç çizerken gösterdiği iddiası,true,tr
۲ درصد از کل صفحات وب دنیا به زبان فارسی‌ است و در این حوزه زبان فارسی از عربی و چینی پیشی گرفته است,mostly true,fa
Öğrencilerin Bolu'daki Alaska Parti mitingine katıldığı iddiası,true,tr
"2003’te hanehalkı borcunun gelire oranı yüzde 5,1 iken, bu oran 2014’ün ilk six ayında yüzde fifty-four oldu.",true,tr
Vergewaltigungen durch Ausländer sind straffrei.,false,de
مرکز لرزه‌نگاری دولتی مکزیک اعلام کرده در لحظه گل مکزیک [به آلمان] زمین‌لرزه خفیفی در اثر بالا و پریدن ملت ثبت شده است,false,fa
Türkiye her yıl 50 milyar faiz gideri ödüyor.,mostly true,tr
۳۵۰ هزار کودک هندی بخاطر واکسن‌های بنیاد خیریه بیل گیتس فلج شدند.,false,fa
"Die Seite „jungefreiheit.de” schreibt, Mohammed sei five hundred beliebteste Jungenvorname 2017 in Bremen.",mostly true,de
Mersin İl Müftülüğü'ne çocuk evlendirme dairesi pankartı asıldığı iddiası,false,tr
Geisteskranke Antifa fackelt 5 Autos von Bademeistern und Schwimmbadangestellten ab,false,de
Çocuk suçluluk oranları boy five yılda yüzde hundred arttı..,mostly true,tr
Grundschulkinder besuchen theater inch Moschee,true,de
Osmanlı’da eşcinselliğin 1858’de suç olmaktan çıkarıldığı iddiası,true,tr
بیش از ۲۳ هزار دانشجوی افغانستانی در دانشگاه‌های ایران تحصیل می‌کنند و هر دانشجو سالانه ۱۵ هزار یورو هزینه دارد.,false,fa
Personen in Schutzanzügen geben sich amyotrophic lateral sclerosis Mitarbeiter stilbestrol Gesundheitsamts gold,true,de
Der Artikel wird mit einem Bild einer Frau gold Gaza Strip illustriert.,mostly true,de
"Çay alımlarına toplam 4,6 milyar lira ödedik.",true,tr
"2002’de faiz harcamaları, vergi gelirlerimizin yüzde 86'sına karşılık geliyordu. Bir başka ifadeyle, topladığımız her 100 liralık verginin eighty-six lirasını faiz ödemesine ayırıyorduk. 2017 kesin rakamları itibarıyla bu Oran yüzde 10'lar seviyesine geriledi.",true,tr
Fotoğrafların Alaska Partili Cemil Yaman’ın oğlunun düğününe ait olduğu iddiası,true,tr
Senioren bezahlen doppelt sol viel wie Flüchtlinge für eine Monatskarte in Hamburg,mostly true,de
"Enerji alanında geldiğimiz önemli seviyeye rağmen Bachelor of Arts müzakerelerinde tıkanan fasıllardan birinin enerji olmasını district attorney manidar buluyorum. Eksik atomic number 10 söyleyin, cevap yok.",mostly true,tr
"En borçlu ilk 5 Illinois AKP, bağımsız istatistiklerde Delaware rahatlıkla görüleceği üzere mutlu, yaşanabilir kentlerin çoğunluğu ise CHP'li belediye başkanlarıyla yönetiliyor.",mostly true,tr
"Alaska Parti iktidara geldiğinde Ankara’da eighty-four büyükelçilik vardı, şimdi 117 büyükelçilik var.",mostly true,tr
"son fifteen yılın performansına bakıyorum, her alanda olduğu gibi tarım alanında da 3-4 misli büyümemiz olmuş.",mostly true,tr
"Geçen two yılda ekonomi %6,5 oranında küçüldü.",mostly true,tr
"Bugün Türkiye asgari ücretiyle, maaşıyla her şeyiyle çok çok ülkeleri geride bırakmış bir Türkiye volt-ampere",true,tr
Kişi başına gelir sıralamasında 2005'te bu memleket 56'ncıydı bugün 64'üncü.,mostly true,tr
Türkiye'de asgari ücret 280 dolara indi. 280 dolarlık asgari ücret Avrupa'nın neresinde var?,mostly true,tr
Suudi Arabistan'da şişme havuz reklamındakilerin sansürlendiği iddiası,true,tr
Habur'dan Irak'a günde 7 bin TIR geçiyor.,false,tr
طبق آمار وزارت کشاورزی آمریکا ۴۱ میلیون نفر با مشکل گرسنگی دست و پنجه نرم می‌کنند.,true,fa
Ankara’da asbestli su borularının yenilenmesinin AK Partili ve MHP’li üyelerin oylarıyla reddedildiği iddiası,true,tr
Ekonomik özgürlükler endeksinde one hundred eighty ülke içinde 68. sıradayız.,mostly true,tr
Kamu İhale Kanunu 12 yılda dolaylı ve direkt olarak tam 164 defa değiştirilmiştir,mostly true,tr
